Title,Authors,DOI,DOI link,Venue,Citation count,Year
Perceived health and capacity to cope with stress in recent ex-smokers: Impact of vaping vs quitting all nicotine.,"Michael R. Le Grande, J. Balmford, R. Borland, A. McNeill",10.1093/ntr/ntac252,https://doi.org/10.1093/ntr/ntac252,Nicotine & Tobacco Research,1,2022
"Smoking shortens life by a decade, concludes 50-year study.",S. Kingman,10.1590/S0042-96862004000800016,https://doi.org/10.1590/S0042-96862004000800016,-,25,2004
Living near green space linked to lower rates of smoking and higher chances of quitting,AlanJ. Williams,-,-,-,0,2021
Full stop.,G. Wright,10.7748/paed.18.9.4.s4,https://doi.org/10.7748/paed.18.9.4.s4,Nursing Standard,2,2005
"Abstract 4143925: Cigar smoking and better quality of life positively impact cigarette smoking cessation in adults: Findings from the Population Assessment of Tobacco and Health Study, a national longitudinal cohort study","Ban Majeed, Bekir Kaplan, Justin Ketchem, David Walsh",10.1161/circ.150.suppl_1.4143925,https://doi.org/10.1161/circ.150.suppl_1.4143925,Circulation,0,2024
The effect of cigarette smoking on subjective well-being in South Africa and its implications for tobacco control,"Gorton Wilmans, N. Rashied",10.4102/jef.v13i1.451,https://doi.org/10.4102/jef.v13i1.451,Journal of Economic and Financial Sciences,2,2020
Smoking Cessation: Attributes of Successful Interventions,"T. Kottke, R. Battista, G. DeFriese, M. Brekke",10.1007/978-1-4612-3280-3_9,https://doi.org/10.1007/978-1-4612-3280-3_9,-,0,1990
Smoking Status and Intention to Quit: The Role of Affective Associations and Expectancies,"N. Schutte, Anthony D G Marks",10.2190/DE.43.4.b,https://doi.org/10.2190/DE.43.4.b,Journal of Drug Education,6,2013
"Wer sich das Rauchen abgewöhnt, wird psychisch gesünder",P. Pommer,10.1055/S-0033-1360711,https://doi.org/10.1055/S-0033-1360711,Deutsche Medizinische Wochenschrift,0,2014
Ex-smokers are happier than current smokers among Chinese adults in Hong Kong.,"M. Wang, Xin Wang, T. Lam, K. Viswanath, S. Chan",10.1111/add.12531,https://doi.org/10.1111/add.12531,Addiction,17,2014
The effect of smoking cessation on the development of weight gain in patients,Daria Lahoda,10.57105/2415-7252-2023-4-03,https://doi.org/10.57105/2415-7252-2023-4-03,Diabetes Obesity Metabolic Syndrome,0,2023
"Smoking status, nicotine dependence and happiness in nine countries of the former Soviet Union","A. Stickley, A. Koyanagi, B. Roberts, M. Leinsalu, Y. Goryakin, M. Mckee",10.1136/tobaccocontrol-2014-052092,https://doi.org/10.1136/tobaccocontrol-2014-052092,Tobacco Control,29,2015
Smoking Cessation and Mortality: Turning Back the Clock?,A. Judge,10.1056/WH200807030000004,https://doi.org/10.1056/WH200807030000004,-,0,2008
Smoking cessation and depression in male Saudi smokers,Bothaina Jawad Al-Yousef,-,-,-,0,2018
The effect of smoking cessation on pulmonary function: a 30-month follow-up of two smoking cessation clinics.,"A. Buist, J. Nagy, G. Sexton",10.1164/ARRD.1979.120.4.953,https://doi.org/10.1164/ARRD.1979.120.4.953,American Review of Respiratory Disease,69,2015
Stopping Smoking Improves Semen Parameters in Smoker Infertile Men,"M. Hosseini, AlirezaYousefi, Zahra Jahan-Abadi, Mahshid Alborzi",10.15520/IJMHS.2015.VOL5.ISS5.92,https://doi.org/10.15520/IJMHS.2015.VOL5.ISS5.92,-,0,2015
Cigarette smoking: how much worse can it get?,R. Califf,10.1161/01.CIR.102.12.1340,https://doi.org/10.1161/01.CIR.102.12.1340,Circulation,4,2000
"Smoking trajectories, health, and mortality across the adult lifespan.","Zachary A. K. Frosch, L. Dierker, J. Rose, R. Waldinger",10.1016/j.addbeh.2009.04.007,https://doi.org/10.1016/j.addbeh.2009.04.007,Addictive Behaviours,25,2009
How the COVID-19 pandemic impacts tobacco addiction: Changes in smoking behavior and associations with well-being,"Haiyang Yang, Jingjing Ma",10.1016/j.addbeh.2021.106917,https://doi.org/10.1016/j.addbeh.2021.106917,Addictive Behaviours,42,2021
The influence of smoking cessation on the prevalence of overweight in the United States.,"K. Flegal, R. Troiano, E. Pamuk, R. Kuczmarski, Stephen Campbell",10.1056/nejm199511023331801,https://doi.org/10.1056/nejm199511023331801,New England Journal of Medicine,514,1995
"The association between smoking, smoking cessation and mental health",Gemma M J Taylor,-,-,-,0,2014
Low nicotine dependence and high self-efficacy predicts smoking cessation. In a population-based cohort of smokers with and without COPD.,Benjamin Niska,-,-,-,0,2014
EXPLORING THE RELATIONSHIP BETWEEN SPIRITUAL WELL-BEING AND SMOKING CESSATION TREATMENT,Kia Kerrin,-,-,-,1,2012
Improvements in life expectancy among Australians due to reductions in smoking: Results from a risk percentiles approach,"H. Mannan, A. Curtis, A. Forbes, Dianna J. Maglianno, J. Lowthian, M. Gambhir, J. McNeil",10.1186/s12889-016-2750-5,https://doi.org/10.1186/s12889-016-2750-5,BMC Public Health,6,2015
[We carry on advancing and growing].,J. L. Llisterri Caro,10.1016/j.semerg.2016.09.001,https://doi.org/10.1016/j.semerg.2016.09.001,Semergen,1,2016
Smoking Cessation After PTCA Improves Quality of Life,H. Calkins,10.1056/JC200011090000004,https://doi.org/10.1056/JC200011090000004,-,0,2000
The Smoking Abstinence Questionnaire: measurement of smokers' abstinence-related expectancies.,"P. Hendricks, Sabrina B. Wood, Majel R. Baker, K. Delucchi, S. Hall",10.1111/j.1360-0443.2010.03338.x,https://doi.org/10.1111/j.1360-0443.2010.03338.x,Addiction,50,2011
"Smoking Cessation, or How to Avert Half a Billion Premature Deaths - Now.","J. P. Ioannidis, J. Prochaska",10.1056/EVIDe2300322,https://doi.org/10.1056/EVIDe2300322,NEJM Evidence,1,2024
studyTobacco smoking and depression: results of a cross-sectional,C. Campbell,-,-,-,0,2010
Relationship between meaning in life and smoking status: results of a national representative survey.,"Barna Konkolÿ Thege, Y. Bachner, T. Kushnir, M. Kopp",10.1016/j.addbeh.2008.09.001,https://doi.org/10.1016/j.addbeh.2008.09.001,Addictive Behaviours,29,2009
"The role of time preference in smoking cessation: a longitudinal analysis of data from the Household Income and Labour Dynamics of Australia survey, 2001-08.","H. Brown, Jean Adams",10.1111/j.1360-0443.2012.03997.x,https://doi.org/10.1111/j.1360-0443.2012.03997.x,Addiction,10,2013
The management of tobacco smoking : your life and your heart,P. Wagenaar,-,-,-,0,2011
Print-based self-help interventions for smoking cessation.,"J. Livingstone-Banks, J. Ordóñez-Mena, J. Hartmann-Boyce",10.1002/14651858.CD001118.pub4,https://doi.org/10.1002/14651858.CD001118.pub4,Cochrane Database of Systematic Reviews,107,2019
"The effect of cessation of smoking on body weight in 57,032 women: cross-sectional and longitudinal analyses.","Peter H. Blitzer, A. Rimm, Eldred E. Giefer",10.1016/0021-9681(77)90035-2,https://doi.org/10.1016/0021-9681(77)90035-2,Journal of Chronic Diseases,91,1977
Smoking cessation improves health status of patients with chronic diseases: evidence from a longitudinal study of older adults in China,"Haoyu Zhu, Peng Xu, Yumeng Wei, Chuchen Zhao, Danni Zhao, Yaxin Li, Xiaobin Ma, Meng Wang, Huafeng Kang",10.1186/s12889-025-22203-7,https://doi.org/10.1186/s12889-025-22203-7,BMC Public Health,0,2025
Smile or Die: Can Subjective Well-Being Increase Survival in the Face of Substantive Health Impairments?,"Martin Binder, G. Buenstorf, G. Buenstorf",-,-,-,0,2016
Social influences on smoking cessation in mid-life: Prospective cohort of UK women,"J. Martín, I. Barnes, J. Green, G. Reeves, V. Beral, S. Floud",10.1371/journal.pone.0226019,https://doi.org/10.1371/journal.pone.0226019,PLoS ONE,12,2019
Quitting smoking: the benefits,-,10.1183/20734735.ELF133,https://doi.org/10.1183/20734735.ELF133,Breathe,2,2017
Relapse to smoking and health-related quality of life: Secondary analysis of data from a study of smoking relapse prevention,"F. Song, M. Bachmann, P. Aveyard, G. Barton, T. Brown, V. Maskrey, Annie Blyth, C. Notley, R. Holland, S. Sutton, T. Brandon",10.1371/journal.pone.0205992,https://doi.org/10.1371/journal.pone.0205992,PLoS ONE,11,2018
A randomised controlled trial of self-incentives to boost cessation in community based stop smoking services,"Emma Brown, Debbie M. Smith, C. Armitage",-,-,-,0,2016
Impact of smoking cessation on depression after acute coronary syndrome,"K. Krasieva, C. Clair, B. Gencer, D. Carballo, R. Klingenberg, L. Raber, S. Windecker, N. Rodondi, C. Matter, T. Luscher, F. Mach, O. Muller, D. Nanchen",10.1093/eurheartj/ehab724.2598,https://doi.org/10.1093/eurheartj/ehab724.2598,European Heart Journal,0,2021
[E-cigarettes make it easier to stop smoking].,J. Steurer,-,-,Praxis,0,2024
Tobacco and fertility: our responsibilities.,S. F. Dorfman,10.1016/j.fertnstert.2008.01.011,https://doi.org/10.1016/j.fertnstert.2008.01.011,Fertility and Sterility,32,2008
Arrêt du tabac,Jean-Paul Humair,10.4414/PHC-F.2018.01784,https://doi.org/10.4414/PHC-F.2018.01784,Primary and Hospital Care,0,2018
[Giving up tobacco and changes in biological parameters].,"R. Córdoba, C. Sanz, S. Galán, M. T. Delgado",-,-,Atención Primaria,2,1994
The Effects of a Happiness Intervention on Measures of Psychological Well-Being and Motivation to Quit Smoking among Smokers with Depressive Symptoms,K. Bailey,-,-,-,0,2014
A comparison of smokers' and ex-smokers' health-related quality of life.,"Maria Tillmann, J. Silcock",10.1093/OXFORDJOURNALS.PUBMED.A024629,https://doi.org/10.1093/OXFORDJOURNALS.PUBMED.A024629,Journal of Public Health Medicine,154,1997
Smoking cessation for secondary prevention of cardiovascular disease.,"Angela Difeng Wu, N. Lindson, J. Hartmann-Boyce, Azizia Wahedi, A. Hajizadeh, Annika Theodoulou, Elizabeth T Thomas, Charlotte Lee, P. Aveyard",10.1002/14651858.CD014936.pub2,https://doi.org/10.1002/14651858.CD014936.pub2,Cochrane Database of Systematic Reviews,3,2022
Smoking cessation and subsequent weight change.,"L. Robertson, R. Mcgee, R. Hancox",10.1093/ntr/ntt284,https://doi.org/10.1093/ntr/ntt284,Nicotine & Tobacco Research,16,2014
"Longitudinal Associations between Life Satisfaction and Cannabis Use Initiation, Cessation, and Disorder Symptom Severity in a Cohort of Young Swiss Men","M. Deligianni, J. Studer, J. Daeppen, G. Gmel, N. Bertholet",10.3390/ijerph16081372,https://doi.org/10.3390/ijerph16081372,International Journal of Environmental Research and Public Health,2,2019
Cross-Sectional Associations of Self-Reported Social/Emotional Support and Life Satisfaction with Smoking and Vaping Status in Adults,"Zidian Xie, Francisco Cartujano-Barrera, Paula Cupertino, Dongmei Li",10.3390/ijerph191710722,https://doi.org/10.3390/ijerph191710722,International Journal of Environmental Research and Public Health,8,2022
Consequences of intrauterine growth retardation.,A. Tattersfield,10.1136/bmj.286.6360.164,https://doi.org/10.1136/bmj.286.6360.164,British medical journal,9,1983
The Role of Self-Incentives in Smoking Cessation,"Emma Brown, Debbie M. Smith, C. Armitage",-,-,-,0,2014
Successful Smoking Cessation Associated with Walking Behavior in Patients with Claudication.,"Sherene E. Sharath, Minjae Lee, P. Kougias, W. Taylor, Nader Zamani, N. Barshes",10.1016/j.avsg.2018.09.017,https://doi.org/10.1016/j.avsg.2018.09.017,Annals of Vascular Surgery,5,2019
Association Between Smoking Abstinence and Depression and Anxiety Symptoms After Hospital Discharge: The Helping HAND 4 Trial,"Catherine S. Nagawa, N. Rigotti, Yuchiao Chang, D. Levy, Joanna M Streck, Thomas E Ylioja, Scott S. Lee, Hilary A Tindle",10.1097/ADM.0000000000001358,https://doi.org/10.1097/ADM.0000000000001358,Journal of addiction medicine,1,2024
Effects of smoking cessation on sexual functions and health quality of life in premenopausal women: A prospective case – Controlled study,"Hakan Çelikhisar, Gulay Ilkhan Dasdemir, Bora Irer",10.1111/ijcp.13796,https://doi.org/10.1111/ijcp.13796,International journal of clinical practice,4,2020
The Health Benefits Of Smoking Cessation: A Report Of The U.S. Surgeon General 1990,D. Quayle,-,-,-,2,2012
Adolescent mental health predicts quitting smoking in adulthood: a longitudinal analysis.,"T. Hemmingsson, D. Kriebel, P. Tynelius, F. Rasmussen, I. Lundberg",10.1093/EURPUB/CKM079,https://doi.org/10.1093/EURPUB/CKM079,European Journal of Public Health,19,2008
Rapid reduction in coronary risk for those who quit cigarette smoking,"P. McElduff, Annette J. Dobson, R. Beaglehole, R. Jackson",10.1111/j.1467-842X.1998.tb01494.x,https://doi.org/10.1111/j.1467-842X.1998.tb01494.x,Australian and New Zealand Journal of Public Health,55,1998
Smoking,K. Lewis,10.1093/med/9780199568741.003.0338,https://doi.org/10.1093/med/9780199568741.003.0338,Hall's journal of health,0,1869
Influencia de factores psicosociales en la suspension del tabaquismo,"C. Lopes, M. Sampaio, G. Werneck, D. Chor, E. Faerstein",10.1590/S0034-8910.2013047004524,https://doi.org/10.1590/S0034-8910.2013047004524,-,8,2013
Managing smoking cessation,"P. Aveyard, R. West",10.1136/bmj.39252.591806.47,https://doi.org/10.1136/bmj.39252.591806.47,British medical journal,85,2007
Changes in prevalence of depression and anxiety following smoking cessation: results from an international cohort study (ATTEMPT),"L. Shahab, S. Andrew, R. West",10.1017/S0033291713000391,https://doi.org/10.1017/S0033291713000391,Psychological Medicine,33,2013
Canadian Cardiovascular Society Clinical Practice Update on Contemporary Approaches to Smoking Cessation.,"H. Mir, Mark J. Eisenberg, Neal L. Benowitz, Emily Cowley, J. Heshmati, Prabhat Jha, Milan Khara, Kerri-Anne Mullen, Sandra N. Ofori, N. Rigotti, Richard San Cartier",10.1016/j.cjca.2024.12.037,https://doi.org/10.1016/j.cjca.2024.12.037,Canadian Journal of Cardiology,0,2025
"Impact of smoking cessation advice on future smoking behavior, morbidity, and mortality: up to 40 years of follow-up of the first randomized controlled trial of a general population sample.","G. D. Batty, M. Shipley, M. Kivimaki, G. Smith, R. West",10.1001/archinternmed.2011.543,https://doi.org/10.1001/archinternmed.2011.543,Archives of Internal Medicine,8,2011
Influence of cigarette smoking on morbidity and mortality after myocardial infarction.,R. Mulcahy,10.1136/hrt.49.5.410,https://doi.org/10.1136/hrt.49.5.410,British heart journal,85,1983
How to Effectively Help Patients Stop Smoking.,"U. Iftikhar, Katherine Huerne, M. Eisenberg",10.1016/j.cjca.2022.05.001,https://doi.org/10.1016/j.cjca.2022.05.001,Canadian Journal of Cardiology,2,2022
Mortality in relation to smoking: 50 years' observations on male British doctors,"R. Doll, R. Peto, J. Boreham, I. Sutherland",10.1136/bmj.38142.554479.AE,https://doi.org/10.1136/bmj.38142.554479.AE,British medical journal,4277,2004
"Smoking, Income and Subjective Well-Being: Evidence from Smoking Bans",A. Brodeur,10.2139/SSRN.2066485,https://doi.org/10.2139/SSRN.2066485,Social Science Research Network,23,2013
Cognitive Reframing of Positive Beliefs about Smoking: A Pilot Study,"Kristina Ivings, Sue Khardaji",10.1017/S135246580600316X,https://doi.org/10.1017/S135246580600316X,Behavioural and Cognitive Psychotherapy,5,2007
Predictors of what smokers say they will do in response to future price increases. Findings from the International Tobacco Control (ITC) Four Country Survey.,"H. Ross, E. Blecher, Lili Yan, K. Cummings",10.1093/ntr/ntr015,https://doi.org/10.1093/ntr/ntr015,Nicotine & Tobacco Research,24,2011
Participation in Wellness Coaching boosts postoperative smoking cessation rates up to 15%,"MD Jafer Jeelani, Msc Liyan Liu, MD Renee Fogelberg, Nicole Curiel, Karyn Dramera, Micah Howard, MD Ben Balough, PhD Julie Schmittdiel",-,-,-,0,-
Perceived Well‐being of Persons Quitting Smoking,C. Macnee,10.1097/00006199-199107000-00003,https://doi.org/10.1097/00006199-199107000-00003,Nursing Research,8,1991
Patient satisfaction and discussion of smoking cessation during clinical visits.,"L. Solberg, R. Boyle, G. Davidson, S. Magnan, C. Carlson",10.4065/76.2.138,https://doi.org/10.4065/76.2.138,Mayo Clinic proceedings,96,2001
Cigarette Smoking and Quitting: A Life-Cycle Approach,"R. Arnott, F. Lewis, N. Olewiler",-,-,-,1,1988
Impact of cigarette smoking cessation on high-density lipoprotein functionality.,"K. Takata, S. Imaizumi, Emi Kawachi, Yasunori Suematsu, Tomohiko Shimizu, Satomi Abe, Yoshino Matsuo, Hitomi Tsukahara, Keita Noda, E. Yahiro, Bo Zhang, Y. Uehara, S. Miura, K. Saku",10.1253/CIRCJ.CJ-14-0638,https://doi.org/10.1253/CIRCJ.CJ-14-0638,Circulation Journal,50,2014
"Subjective well-being, personality, demographic variables, and American state differences in smoking prevalence.",S. McCann,10.1093/ntr/ntq113,https://doi.org/10.1093/ntr/ntq113,Nicotine & Tobacco Research,45,2010
"[An assessment of cigarette smoking, with the usage of cotinine level, on life satisfaction in patients with coronary heart disease].","Livia Nowak-Banasik, J. Sein Anand, Z. Chodorowski, M. Wiergowski, W. Sobiczewski",-,-,Przeglad lekarski,0,2007
Clinical significance of tobacco withdrawal.,J. Hughes,10.1080/14622200500494856,https://doi.org/10.1080/14622200500494856,Nicotine & Tobacco Research,68,2006
"Reviews : Theory and Practice in Social Work Roy Bailey and Phil Lee (eds) Blackwell, 1982, £5.95 paperback, £12.00 hardback",R. Sibeon,10.1177/026101838200200619,https://doi.org/10.1177/026101838200200619,-,0,1982
"Factors associated with outcome in unaided smoking cessation, and a comparison of those who have never tried to stop with those who have.","A. Lennox, R. Taylor",-,-,The British journal of general practice : the journal of the Royal College of General Practitioners,22,1994
Improving smoking cessation approaches at the individual level,"P. Aveyard, M. Raw",10.1136/tobaccocontrol-2011-050348,https://doi.org/10.1136/tobaccocontrol-2011-050348,Tobacco Control,54,2012
The Effects of a Smoking Cessation Program on Long-Term Survival in Smokers with Mild Lung Disease,-,10.7326/0003-4819-142-4-200502150-00001,https://doi.org/10.7326/0003-4819-142-4-200502150-00001,Annals of Internal Medicine,2,2005
Tobacco Smoking: The Evidence from Prevention and Cessation,"G. La Torre, A. Ferketich, M. C. Grassi",10.1155/2014/894208,https://doi.org/10.1155/2014/894208,BioMed Research International,5,2014
Managing smoking cessation,"Robert D. Reid, Gillian Pritchard, K. Walker, Debbie Aitken, Kerri A Mullen, A. Pipe",10.1503/cmaj.151510,https://doi.org/10.1503/cmaj.151510,Canadian Medical Association Journal,90,2016
The Economic Impact of Smoking and of Reducing Smoking Prevalence: Review of Evidence,"Victor U. Ekpu, Abraham Brown",10.4137/TUI.S15628,https://doi.org/10.4137/TUI.S15628,Tobacco Use Insights,287,2015
Enhanced lifestyle satisfaction in severely dependent smokers after quitting successfully using inpatient smoking cessation therapy,"R. Schoberberger, G. Böhm, Y. Schröder",-,-,-,0,2015
How well does within-individual variation in self-efficacy beliefs predict smoking behaviour?,"N. Schuez, L. Brinken, U. Scholz, M. Frandsen, S. G. Ferguson, B. Schuez",-,-,-,0,2017
The benefits of stopping smoking,"K. Pirie, R. Peto, G. Reeves, V. Beral",10.1136/JECH.2009.096719Y,https://doi.org/10.1136/JECH.2009.096719Y,Journal of Epidemiology and Community Health,0,2009
Effect of nicotine polyestex gum on smoking cessation and quality of life.,"S. Rungruanghiranya, C. Ekpanyaskul, Yongyos Hattapornsawan, Yongyuth Tundulawessa",-,-,Journal of the Medical Association of Thailand = Chotmaihet thangphaet,9,2008
[Can depressed patients stop smoking? A review].,"M. Repko, W. van den Brink, J. Huyser",-,-,Tijdschrift voor psychiatrie,8,2007
Postquitting experiences and expectations of adult smokers and their association with subsequent relapse: findings from the International Tobacco Control (ITC) Four Country Survey.,"H. Yong, R. Borland, J. Cooper, K. Cummings",10.1093/ntr/ntq127,https://doi.org/10.1093/ntr/ntq127,Nicotine & Tobacco Research,22,2010
Smoking Cessation and the Reduction of Disability Progression in Multiple Sclerosis: A Cohort Study,"R. Tanasescu, C. Constantinescu, C. Tench, A. Manouchehrinia",10.1093/ntr/ntx084,https://doi.org/10.1093/ntr/ntx084,Nicotine & Tobacco Research,37,2018
"Association between cigarette smoking history and mortality in 36,446 health examinees in Korea.","K. Kim, Taiwoo Yoo, Yeonju Kim, Ji-Ho Choi, S. Myung, S. Park, Yun-Chul Hong, B. Cho, Sue-Kyung Park, K. Yoo",10.7314/APJCP.2014.15.14.5685,https://doi.org/10.7314/APJCP.2014.15.14.5685,Asian Pacific Journal of Cancer Prevention,6,2014
"Smoking cessation: effects on symptoms, spirometry and future trends in COPD.",N. Pride,-,-,Thorax,67,2001
COUNTERPOINT: Are Advanced Practice Professionals More Likely to Achieve Better Tobacco Cessation Results than Physicians? No.,"Mario F Perez, L. Bastian, C. Oncken",10.1016/j.chest.2017.03.029,https://doi.org/10.1016/j.chest.2017.03.029,Chest,1,2017
Partner influences on smoking cessation: A longitudinal study of couple relationships,"A. Foulstone, A. Kelly, T. Kifle",10.1080/14659891.2016.1255791,https://doi.org/10.1080/14659891.2016.1255791,-,13,2017
Do post-quitting experiences predict smoking relapse among former smokers in Australia and the United Kingdom? Findings from the International Tobacco Control Surveys.,"Bradley Gorniak, H. Yong, R. Borland, K. Cummings, James F. Thrasher, A. McNeill, A. Hyland, G. Fong",10.1111/dar.13419,https://doi.org/10.1111/dar.13419,Drug and Alcohol Review,4,2021
[Cataplexy and drowsiness or Gelineau syndrome in Primary Care emergencies].,"I. Roiz González, V. Sainz Gil, M. J. Narváez Gómez",10.1016/j.semerg.2015.10.001,https://doi.org/10.1016/j.semerg.2015.10.001,Semergen,0,2016
Well-being and tobacco smoking statuses of health officers in hospitals under the ministry of public health in Thailand,"Chanmeardey Chiv, P. Makmee, Pornthip Aimon, Lila Warawutsunthon",10.1080/20479700.2022.2141715,https://doi.org/10.1080/20479700.2022.2141715,International Journal of Healthcare Management,5,2022
Smoking cessation and quality of life: the effect of amount of smoking and time since quitting.,"I. Mulder, M. Tijhuis, H. Smit, D. Kromhout",10.1006/PMED.2001.0941,https://doi.org/10.1006/PMED.2001.0941,Preventive Medicine,113,2001
The benefits of smoking cessation for health,P. Moffat,10.12968/prma.2022.32.8.18,https://doi.org/10.12968/prma.2022.32.8.18,Practice Management,0,2022
Smoking-related costs among 25 to 59 year-old males in a 19-year individual follow-up.,"U. Kiiskinen, E. Vartiainen, P. Puska, M. Pekurinen",10.1093/EURPUB/12.2.145,https://doi.org/10.1093/EURPUB/12.2.145,European Journal of Public Health,28,2002
Long-term psychological sequelae of smoking cessation and relapse.,"L. Chassin, Clark C. Presson, S. Sherman, Kyung Kim",10.1037/0278-6133.21.5.438,https://doi.org/10.1037/0278-6133.21.5.438,Health Psychology,52,2002
"Association of Smoking Cessation and Cardiovascular, Cancer, and Respiratory Mortality.","Blake Thomson, Farhad Islami",10.1001/jamainternmed.2023.6419,https://doi.org/10.1001/jamainternmed.2023.6419,JAMA Internal Medicine,9,2023
Do ex-smokers report feeling happier following cessation? Evidence from a cross-sectional survey.,"L. Shahab, R. West",10.1093/ntr/ntp031,https://doi.org/10.1093/ntr/ntp031,Nicotine & Tobacco Research,49,2009
Association between smoking cessation and alterations in forced expiratory volume in one second (FEV1). A Follow-Up Study from a Greek Tobacco Cessation Clinic,"N. Trakas, V. Georgakopoulou, Despoina Melemeni, C. Damaskos, K. Mantzouranis, N. Garmpis, A. Gkoufa, P. Papalexis, S. Chlapoutakis, P. Sklapani, D. Mermigkis, A. Lekkakou, X. Tsiafaki",10.22122/AHJ.2022.196722.1244,https://doi.org/10.22122/AHJ.2022.196722.1244,addiction and health,3,2022
Change in mental health after smoking cessation: systematic review and meta-analysis,A. Jain,10.1136/SBMJ.G2255,https://doi.org/10.1136/SBMJ.G2255,British medical journal,2,2014
Longitudinal changes in weight in relation to smoking cessation in participants of the EPIC-PANACEA study.,"N. Travier, A. Agudo, A. May, C. González, J. Luan, N. Wareham, H. Bueno-de-Mesquita, S. W. Berg, N. Slimani, S. Rinaldi, F. Clavel-Chapelon, F. Clavel-Chapelon, M. Boutron‐Ruault, M. Boutron‐Ruault, D. Palli, S. Sieri, A. Mattiello, R. Tumino, Paolo Vineis, Paolo Vineis, T. Norat, D. Romaguera, L. Rodríguez, M. Sánchez, M. Dorronsoro, A. Barricarte, J. Huerta, T. Key, P. Orfanos, A. Naska, A. Trichopoulou, S. Rohrmann, R. Kaaks, M. Bergmann, H. Boeing, Göran Hallmans, I. Johansson, J. Manjer, B. Lindkvist, M. U. Jakobsen, K. Overvad, A. Tjønneland, J. Halkjaer, E. Lund, T. Braaten, A. Odysseos, E. Riboli, P. Peeters, P. Peeters",10.1016/j.ypmed.2011.09.003,https://doi.org/10.1016/j.ypmed.2011.09.003,Preventive Medicine,37,2012
The impact of cigarette smoking on life expectancy between 1980 and 2010: a global perspective,"Elisenda Rentería, Prabhat Jha, D. Forman, Isabelle Soerjomataram",10.1136/tobaccocontrol-2015-052265,https://doi.org/10.1136/tobaccocontrol-2015-052265,Tobacco Control,54,2015
Neighbourhood Greenspace and Smoking Prevalence: Results Neighbourhood Greenspace and Smoking Prevalence: Results from a Nationally Representative Survey in England. from a Nationally Representative Survey in England.,"Leanne Martin, Mathew P. White, S. Pahl, Jon May, Benedict W. Wheeler",-,-,-,0,-
NDT_A_204167 1971..1982,"Hüseyin Ünübol, Gökben Hızlı Sayar",-,-,-,0,2019
Effects of Cigarette Smoking in Adults,L. L. Chan,10.31542/J.MUSE.806,https://doi.org/10.31542/J.MUSE.806,-,1,2016
Does stopping smoking delay onset of angina after infarction?,"L. Daly, I. Graham, N. Hickey, R. Mulcahy",10.1136/bmj.291.6500.935,https://doi.org/10.1136/bmj.291.6500.935,British medical journal,10,1985
What happens to anxiety levels on giving up smoking?,"R. West, P. Hajek",10.1176/AJP.154.11.1589,https://doi.org/10.1176/AJP.154.11.1589,American Journal of Psychiatry,160,1997
The Role of Physical Activity in the Association between Smoking Status and Quality of Life.,"Sabina O. Nduaguba, Kentya H Ford, K. Rascati",10.1093/ntr/nty052,https://doi.org/10.1093/ntr/nty052,Nicotine & Tobacco Research,14,2019
Smoking cessation improves mortality in Japanese men: the Hisayama study,"Fumie Ikeda, T. Ninomiya, Y. Doi, J. Hata, M. Fukuhara, T. Matsumoto, Y. Kiyohara",10.1136/tc.2010.039362,https://doi.org/10.1136/tc.2010.039362,Tobacco Control,11,2011
"Profile of Maternal Smokers Who Quit During Pregnancy: A Population-Based Cohort Study of Tasmanian Women, 2011–2013","M. Frandsen, Megan Thow, S. G. Ferguson",10.1093/ntr/ntw222,https://doi.org/10.1093/ntr/ntw222,Nicotine & Tobacco Research,7,2017
Interventions for promoting smoking cessation during pregnancy (Review),"J. Lumley, S. Oliver, C. Chamberlain, L. Oakley",-,-,-,42,2004
Stop Smoking Services can help address inequalities,"G. Bleakney, G. Gilmore",10.1093/eurpub/cku161.054,https://doi.org/10.1093/eurpub/cku161.054,-,0,2014
Quality of life and smoking.,"Matthew Goldenberg, I. Danovitch, W. Ishak",10.1111/j.1521-0391.2014.12148.x,https://doi.org/10.1111/j.1521-0391.2014.12148.x,American Journal on Addictions,179,2014
The price of a cigarette: 20 minutes of life?,"Sarah E. Jackson, Martin Jarvis, Robert West",10.1111/add.16757,https://doi.org/10.1111/add.16757,Addiction,0,2024
Which women stop smoking during pregnancy and the effect on breastfeeding duration,"R. Giglia, C. Binns, H. Alfonso",10.1186/1471-2458-6-195,https://doi.org/10.1186/1471-2458-6-195,BMC Public Health,46,2006
The relationship between smoking frequency and life satisfaction: Mediator of self-rated health (SRH),Weixi Kang,10.3389/fpsyt.2022.937685,https://doi.org/10.3389/fpsyt.2022.937685,Frontiers in Psychiatry,7,2022
Supporting expectant mothers to quit smoking: Does it pay to pay partners?,"M. Frandsen, M. Thorpe, S. G. Ferguson",-,-,-,0,2015
Health hazards of electronic cigarettes and their utility in smoking cessation.,M. Steliga,10.1016/j.jtcvs.2020.11.180,https://doi.org/10.1016/j.jtcvs.2020.11.180,Journal of Thoracic and Cardiovascular Surgery,0,2021
Impact of smoking cessation therapy on health-related quality of life,"H. Tomioka, Reina Sekiya, C. Nishio, Gakuji Ishimoto",10.1136/bmjresp-2014-000047,https://doi.org/10.1136/bmjresp-2014-000047,BMJ Open Respiratory Research,28,2014
